,행정구역,2019년_계_총인구수,2019년_계_0~9세,2019년_계_10~19세,2019년_계_20~29세,2019년_계_30~39세,2019년_계_40~49세,2019년_계_50~59세,2019년_계_60~69세,2019년_계_70~79세,2019년_계_80~89세,2019년_계_90~99세,2019년_계_100세 이상,2019년_남_총인구수,2019년_남_연령구간인구수,2019년_남_0~9세,2019년_남_10~19세,2019년_남_20~29세,2019년_남_30~39세,2019년_남_40~49세,2019년_남_50~59세,2019년_남_60~69세,2019년_남_70~79세,2019년_남_80~89세,2019년_남_90~99세,2019년_남_100세 이상,2019년_여_총인구수,2019년_여_연령구간인구수,2019년_여_0~9세,2019년_여_10~19세,2019년_여_20~29세,2019년_여_30~39세,2019년_여_40~49세,2019년_여_50~59세,2019년_여_60~69세,2019년_여_70~79세,2019년_여_80~89세,2019년_여_90~99세,2019년_여_100세 이상,2020년_계_총인구수,2020년_계_0~9세,2020년_계_10~19세,2020년_계_20~29세,2020년_계_30~39세,2020년_계_40~49세,2020년_계_50~59세,2020년_계_60~69세,2020년_계_70~79세,2020년_계_80~89세,2020년_계_90~99세,2020년_계_100세 이상,2020년_남_총인구수,2020년_남_연령구간인구수,2020년_남_0~9세,2020년_남_10~19세,2020년_남_20~29세,2020년_남_30~39세,2020년_남_40~49세,2020년_남_50~59세,2020년_남_60~69세,2020년_남_70~79세,2020년_남_80~89세,2020년_남_90~99세,2020년_남_100세 이상,2020년_여_총인구수,2020년_여_연령구간인구수,2020년_여_0~9세,2020년_여_10~19세,2020년_여_20~29세,2020년_여_30~39세,2020년_여_40~49세,2020년_여_50~59세,2020년_여_60~69세,2020년_여_70~79세,2020년_여_80~89세,2020년_여_90~99세,2020년_여_100세 이상,2021년_계_총인구수,2021년_계_0~9세,2021년_계_10~19세,2021년_계_20~29세,2021년_계_30~39세,2021년_계_40~49세,2021년_계_50~59세,2021년_계_60~69세,2021년_계_70~79세,2021년_계_80~89세,2021년_계_90~99세,2021년_계_100세 이상,2021년_남_총인구수,2021년_남_연령구간인구수,2021년_남_0~9세,2021년_남_10~19세,2021년_남_20~29세,2021년_남_30~39세,2021년_남_40~49세,2021년_남_50~59세,2021년_남_60~69세,2021년_남_70~79세,2021년_남_80~89세,2021년_남_90~99세,2021년_남_100세 이상,2021년_여_총인구수,2021년_여_연령구간인구수,2021년_여_0~9세,2021년_여_10~19세,2021년_여_20~29세,2021년_여_30~39세,2021년_여_40~49세,2021년_여_50~59세,2021년_여_60~69세,2021년_여_70~79세,2021년_여_80~89세,2021년_여_90~99세,2021년_여_100세 이상,2022년_계_총인구수,2022년_계_0~9세,2022년_계_10~19세,2022년_계_20~29세,2022년_계_30~39세,2022년_계_40~49세,2022년_계_50~59세,2022년_계_60~69세,2022년_계_70~79세,2022년_계_80~89세,2022년_계_90~99세,2022년_계_100세 이상,2022년_남_총인구수,2022년_남_연령구간인구수,2022년_남_0~9세,2022년_남_10~19세,2022년_남_20~29세,2022년_남_30~39세,2022년_남_40~49세,2022년_남_50~59세,2022년_남_60~69세,2022년_남_70~79세,2022년_남_80~89세,2022년_남_90~99세,2022년_남_100세 이상,2022년_여_총인구수,2022년_여_연령구간인구수,2022년_여_0~9세,2022년_여_10~19세,2022년_여_20~29세,2022년_여_30~39세,2022년_여_40~49세,2022년_여_50~59세,2022년_여_60~69세,2022년_여_70~79세,2022년_여_80~89세,2022년_여_90~99세,2022년_여_100세 이상,2023년_계_총인구수,2023년_계_0~9세,2023년_계_10~19세,2023년_계_20~29세,2023년_계_30~39세,2023년_계_40~49세,2023년_계_50~59세,2023년_계_60~69세,2023년_계_70~79세,2023년_계_80~89세,2023년_계_90~99세,2023년_계_100세 이상,2023년_남_총인구수,2023년_남_연령구간인구수,2023년_남_0~9세,2023년_남_10~19세,2023년_남_20~29세,2023년_남_30~39세,2023년_남_40~49세,2023년_남_50~59세,2023년_남_60~69세,2023년_남_70~79세,2023년_남_80~89세,2023년_남_90~99세,2023년_남_100세 이상,2023년_여_총인구수,2023년_여_연령구간인구수,2023년_여_0~9세,2023년_여_10~19세,2023년_여_20~29세,2023년_여_30~39세,2023년_여_40~49세,2023년_여_50~59세,2023년_여_60~69세,2023년_여_70~79세,2023년_여_80~89세,2023년_여_90~99세,2023년_여_100세 이상,2024년_계_총인구수,2024년_계_0~9세,2024년_계_10~19세,2024년_계_20~29세,2024년_계_30~39세,2024년_계_40~49세,2024년_계_50~59세,2024년_계_60~69세,2024년_계_70~79세,2024년_계_80~89세,2024년_계_90~99세,2024년_계_100세 이상,2024년_남_총인구수,2024년_남_연령구간인구수,2024년_남_0~9세,2024년_남_10~19세,2024년_남_20~29세,2024년_남_30~39세,2024년_남_40~49세,2024년_남_50~59세,2024년_남_60~69세,2024년_남_70~79세,2024년_남_80~89세,2024년_남_90~99세,2024년_남_100세 이상,2024년_여_총인구수,2024년_여_연령구간인구수,2024년_여_0~9세,2024년_여_10~19세,2024년_여_20~29세,2024년_여_30~39세,2024년_여_40~49세,2024년_여_50~59세,2024년_여_60~69세,2024년_여_70~79세,2024년_여_80~89세,2024년_여_90~99세,2024년_여_100세 이상
287,경상북도 상주시 (4725000000),"100,688","5,451","8,223","9,122","8,125","12,215","17,722","17,718","12,777","8,086","1,200",49,"49,378","49,378","2,820","4,407","5,239","4,406","6,492","9,207","8,610","5,386","2,567",236,8,"51,310","51,310","2,631","3,816","3,883","3,719","5,723","8,515","9,108","7,391","5,519",964,41,"97,228","5,200","7,541","8,163","7,445","11,490","16,728","18,318","12,639","8,366","1,276",62,"47,634","47,634","2,688","3,933","4,750","4,015","6,091","8,828","8,988","5,452","2,632",244,13,"49,594","49,594","2,512","3,608","3,413","3,430","5,399","7,900","9,330","7,187","5,734","1,032",49,"95,566","4,902","7,295","7,641","7,029","10,949","16,169","19,155","12,388","8,621","1,381",36,"46,869","46,869","2,552","3,847","4,411","3,771","5,794","8,591","9,472","5,449","2,720",260,2.0,"48,697","48,697","2,350","3,448","3,230","3,258","5,155","7,578","9,683","6,939","5,901","1,121",34,"94,823","4,621","7,245","7,312","6,789","10,666","15,768","19,496","12,405","9,044","1,433",44,"46,660","46,660","2,407","3,834","4,253","3,674","5,656","8,350","9,753","5,548","2,906",275,4.0,"48,163","48,163","2,214","3,411","3,059","3,115","5,010","7,418","9,743","6,857","6,138","1,158",40,"93,858","4,282","7,215","6,898","6,501","10,345","15,483","19,811","12,614","9,114","1,549",46,"46,166","46,166","2,218","3,780","4,013","3,498","5,456","8,204","10,018","5,725","2,949",304,1.0,"47,692","47,692","2,064","3,435","2,885","3,003","4,889","7,279","9,793","6,889","6,165","1,245",45,"91,850","3,882","7,089","6,299","6,229","9,661","15,102","19,898","13,056","8,913","1,676",45,"45,315","45,315","2,007","3,736","3,637","3,378","5,111","8,045","10,153","6,020","2,893",334,1.0,"46,535","46,535","1,875","3,353","2,662","2,851","4,550","7,057","9,745","7,036","6,020","1,342",44
288,경상북도 문경시 (4728000000),"72,242","4,178","5,949","6,373","6,210","9,014","12,400","12,917","9,204","5,186",754,57,"35,391","35,391","2,184","3,222","3,543","3,328","4,839","6,334","6,195","3,958","1,620",156,12,"36,851","36,851","1,994","2,727","2,830","2,882","4,175","6,066","6,722","5,246","3,566",598,45,"71,406","4,072","5,580","6,207","5,726","8,787","12,037","13,378","9,268","5,480",814,57,"35,000","35,000","2,115","3,021","3,517","3,016","4,725","6,212","6,467","4,004","1,747",162,14,"36,406","36,406","1,957","2,559","2,690","2,710","4,062","5,825","6,911","5,264","3,733",652,43,"71,154","3,827","5,427","6,140","5,416","8,563","11,824","14,084","9,183","5,792",867,31,"34,919","34,919","1,954","2,945","3,456","2,856","4,574","6,153","6,883","4,033","1,887",173,5.0,"36,235","36,235","1,873","2,482","2,684","2,560","3,989","5,671","7,201","5,150","3,905",694,26,"70,373","3,566","5,325","5,928","5,191","8,360","11,599","14,242","9,216","6,056",857,33,"34,577","34,577","1,815","2,892","3,309","2,760","4,415","6,057","7,073","4,074","1,994",182,6.0,"35,796","35,796","1,751","2,433","2,619","2,431","3,945","5,542","7,169","5,142","4,062",675,27,"68,755","3,241","5,160","5,438","4,958","7,841","11,285","14,359","9,325","6,192",923,33,"33,775","33,775","1,667","2,798","3,055","2,625","4,135","5,910","7,175","4,181","2,028",197,4.0,"34,980","34,980","1,574","2,362","2,383","2,333","3,706","5,375","7,184","5,144","4,164",726,29,"67,257","2,924","5,004","4,973","4,655","7,410","11,015","14,420","9,602","6,161","1,063",30,"33,041","33,041","1,506","2,710","2,797","2,518","3,857","5,805","7,255","4,341","2,050",199,3.0,"34,216","34,216","1,418","2,294","2,176","2,137","3,553","5,210","7,165","5,261","4,111",864,27
289,경상북도 경산시 (4729000000),"263,185","21,681","23,434","35,849","34,705","41,832","44,492","32,650","18,827","8,692",954,69,"132,616","132,616","11,072","12,245","19,737","18,513","21,395","22,408","15,907","8,180","2,935",211,13,"130,569","130,569","10,609","11,189","16,112","16,192","20,437","22,084","16,743","10,647","5,757",743,56,"263,728","20,476","22,700","36,229","33,192","41,568","44,853","34,901","19,395","9,254","1,095",65,"132,805","132,805","10,441","11,778","19,914","17,799","21,315","22,490","17,045","8,599","3,168",245,11,"130,923","130,923","10,035","10,922","16,315","15,393","20,253","22,363","17,856","10,796","6,086",850,54,"268,369","19,729","22,857","36,271","32,967","41,676","45,856","37,558","20,275","9,888","1,262",30,"134,940","134,940","10,037","11,884","19,729","17,767","21,368","22,986","18,414","9,043","3,425",282,5.0,"133,429","133,429","9,692","10,973","16,542","15,200","20,308","22,870","19,144","11,232","6,463",980,25,"267,725","18,271","22,925","35,879","31,913","40,818","46,022","38,990","20,879","10,661","1,342",25,"134,746","134,746","9,292","11,832","19,697","17,236","20,949","23,027","19,252","9,394","3,740",325,2.0,"132,979","132,979","8,979","11,093","16,182","14,677","19,869","22,995","19,738","11,485","6,921","1,017",23,"266,205","16,781","22,718","35,159","30,931","39,488","46,646","40,118","21,707","11,187","1,436",34,"133,847","133,847","8,543","11,619","19,330","16,940","20,261","23,281","19,806","9,785","3,955",326,1.0,"132,358","132,358","8,238","11,099","15,829","13,991","19,227","23,365","20,312","11,922","7,232","1,110",33,"266,398","15,545","22,791","34,957","30,912","38,008","46,807","41,409","22,774","11,533","1,632",30,"133,851","133,851","7,902","11,603","19,092","16,998","19,589","23,352","20,438","10,376","4,133",366,2.0,"132,547","132,547","7,643","11,188","15,865","13,914","18,419","23,455","20,971","12,398","7,400","1,266",28
290,경상북도 군위군 (4772000000),"23,843",751,"1,039","1,712","1,517","2,284","4,557","5,124","4,033","2,529",283,14,"12,166","12,166",401,576,"1,007",857,"1,357","2,545","2,657","1,835",876,54,1,"11,677","11,677",350,463,705,660,927,"2,012","2,467","2,198","1,653",229,13,"23,256",681,961,"1,522","1,309","2,159","4,312","5,336","4,018","2,612",331,15,"11,892","11,892",370,523,927,749,"1,273","2,432","2,811","1,854",886,66,1,"11,364","11,364",311,438,595,560,886,"1,880","2,525","2,164","1,726",265,14,"22,945",605,919,"1,379","1,206","2,006","4,154","5,607","3,993","2,710",351,15,"11,761","11,761",330,499,827,709,"1,168","2,373","2,986","1,865",930,73,1.0,"11,184","11,184",275,420,552,497,838,"1,781","2,621","2,128","1,780",278,14,"23,340",590,897,"1,348","1,261","1,922","4,112","5,939","4,032","2,852",376,11,"11,969","11,969",325,482,789,738,"1,123","2,312","3,213","1,917",990,80,0.0,"11,371","11,371",265,415,559,523,799,"1,800","2,726","2,115","1,862",296,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,경상북도 의성군 (4773000000),"52,595","2,025","2,455","3,439","3,482","4,922","9,203","11,347","9,016","5,926",740,40,"25,720","25,720","1,051","1,271","1,995","1,914","2,888","4,942","5,651","3,903","1,936",161,8,"26,875","26,875",974,"1,184","1,444","1,568","2,034","4,261","5,696","5,113","3,990",579,32,"51,724","1,911","2,296","3,154","3,243","4,700","8,714","11,789","8,938","6,135",796,48,"25,265","25,265","1,002","1,203","1,814","1,804","2,753","4,714","5,919","3,877","1,995",175,9,"26,459","26,459",909,"1,093","1,340","1,439","1,947","4,000","5,870","5,061","4,140",621,39,"50,632","1,801","2,186","2,833","2,951","4,458","8,174","12,182","8,851","6,304",876,16,"24,796","24,796",951,"1,152","1,636","1,636","2,594","4,463","6,175","3,904","2,094",190,1.0,"25,836","25,836",850,"1,034","1,197","1,315","1,864","3,711","6,007","4,947","4,210",686,15,"50,186","1,736","2,113","2,628","2,911","4,277","7,894","12,453","8,638","6,588",931,17,"24,709","24,709",918,"1,113","1,517","1,616","2,470","4,394","6,362","3,870","2,240",208,1.0,"25,477","25,477",818,"1,000","1,111","1,295","1,807","3,500","6,091","4,768","4,348",723,16,"50,086","1,635","2,108","2,513","2,865","4,163","7,817","12,512","8,730","6,690","1,025",28,"24,808","24,808",848,"1,117","1,457","1,603","2,428","4,374","6,471","4,028","2,255",225,2.0,"25,278","25,278",787,991,"1,056","1,262","1,735","3,443","6,041","4,702","4,435",800,26,"48,690","1,429","2,066","2,176","2,724","3,879","7,373","12,346","9,037","6,526","1,112",22,"24,244","24,244",744,"1,129","1,247","1,558","2,265","4,221","6,379","4,244","2,203",253,1.0,"24,446","24,446",685,937,929,"1,166","1,614","3,152","5,967","4,793","4,323",859,21
292,경상북도 청송군 (4775000000),"25,416","1,048","1,294","1,893","1,815","2,513","4,827","5,287","4,083","2,350",287,19,"12,694","12,694",545,681,"1,118","1,067","1,454","2,519","2,643","1,768",833,62,4,"12,722","12,722",503,613,775,748,"1,059","2,308","2,644","2,315","1,517",225,15,"25,044",979,"1,207","1,694","1,693","2,399","4,708","5,527","4,042","2,466",308,21,"12,482","12,482",503,635,"1,025",992,"1,382","2,493","2,752","1,767",870,57,6,"12,562","12,562",476,572,669,701,"1,017","2,215","2,775","2,275","1,596",251,15,"24,539",917,"1,149","1,572","1,554","2,239","4,471","5,734","3,970","2,583",339,11,"12,261","12,261",478,607,958,905,"1,282","2,396","2,875","1,785",901,73,1.0,"12,278","12,278",439,542,614,649,957,"2,075","2,859","2,185","1,682",266,10,"24,295",852,"1,100","1,451","1,530","2,159","4,269","5,864","3,961","2,714",388,7,"12,168","12,168",449,584,869,918,"1,216","2,308","2,986","1,807",943,87,1.0,"12,127","12,127",403,516,582,612,943,"1,961","2,878","2,154","1,771",301,6,"24,019",822,"1,056","1,365","1,503","2,078","4,068","5,917","3,987","2,822",396,5,"12,063","12,063",426,546,826,923,"1,159","2,227","3,026","1,858",977,94,1.0,"11,956","11,956",396,510,539,580,919,"1,841","2,891","2,129","1,845",302,4,"23,716",769,"1,028","1,255","1,444","1,946","3,929","5,972","4,095","2,823",449,6,"11,905","11,905",408,516,752,881,"1,086","2,173","3,053","1,964",968,103,1.0,"11,811","11,811",361,512,503,563,860,"1,756","2,919","2,131","1,855",346,5
293,경상북도 영양군 (4776000000),"16,993",799,"1,019","1,210","1,123","1,831","3,054","3,297","2,765","1,652",216,27,"8,419","8,419",419,532,692,607,"1,090","1,651","1,635","1,194",537,56,6,"8,574","8,574",380,487,518,516,741,"1,403","1,662","1,571","1,115",160,21,"16,692",726,938,"1,145","1,032","1,729","2,987","3,456","2,684","1,715",252,28,"8,263","8,263",385,479,675,557,"1,020","1,636","1,721","1,163",559,61,7,"8,429","8,429",341,459,470,475,709,"1,351","1,735","1,521","1,156",191,21,"16,320",675,892,"1,065",993,"1,602","2,846","3,611","2,583","1,772",268,13,"8,144","8,144",350,462,609,547,949,"1,606","1,837","1,127",592,63,2.0,"8,176","8,176",325,430,456,446,653,"1,240","1,774","1,456","1,180",205,11,"16,022",609,872,963,949,"1,519","2,731","3,692","2,493","1,899",282,13,"7,997","7,997",311,449,548,525,881,"1,581","1,890","1,108",641,62,1.0,"8,025","8,025",298,423,415,424,638,"1,150","1,802","1,385","1,258",220,12,"15,661",528,871,866,882,"1,410","2,668","3,714","2,471","1,955",283,13,"7,805","7,805",266,449,495,489,813,"1,551","1,904","1,127",658,51,2.0,"7,856","7,856",262,422,371,393,597,"1,117","1,810","1,344","1,297",232,11,"15,328",454,864,787,857,"1,323","2,582","3,723","2,492","1,927",308,11,"7,639","7,639",233,448,447,473,756,"1,510","1,920","1,162",634,55,1.0,"7,689","7,689",221,416,340,384,567,"1,072","1,803","1,330","1,293",253,10
294,경상북도 영덕군 (4777000000),"37,361","1,849","2,229","2,676","2,707","4,146","6,447","7,152","6,068","3,583",476,28,"17,777","17,777",941,"1,169","1,550","1,391","2,332","3,359","3,391","2,415","1,125",97,7,"19,584","19,584",908,"1,060","1,126","1,316","1,814","3,088","3,761","3,653","2,458",379,21,"36,313","1,675","2,117","2,425","2,406","3,873","6,165","7,410","5,909","3,780",523,30,"17,197","17,197",831,"1,089","1,407","1,238","2,151","3,274","3,537","2,380","1,188",95,7,"19,116","19,116",844,"1,028","1,018","1,168","1,722","2,891","3,873","3,529","2,592",428,23,"35,314","1,458","2,030","2,232","2,157","3,631","5,992","7,540","5,770","3,926",562,16,"16,777","16,777",727,"1,052","1,311","1,130","1,985","3,234","3,635","2,381","1,217",104,1.0,"18,537","18,537",731,978,921,"1,027","1,646","2,758","3,905","3,389","2,709",458,15,"34,650","1,379","1,936","2,072","2,069","3,451","5,841","7,537","5,599","4,173",580,13,"16,481","16,481",683,993,"1,211","1,086","1,871","3,166","3,691","2,350","1,315",115,0.0,"18,169","18,169",696,943,861,983,"1,580","2,675","3,846","3,249","2,858",465,13,"34,055","1,215","1,860","1,959","1,963","3,262","5,711","7,561","5,557","4,323",629,15,"16,232","16,232",596,962,"1,144","1,036","1,735","3,127","3,741","2,391","1,362",138,0.0,"17,823","17,823",619,898,815,927,"1,527","2,584","3,820","3,166","2,961",491,15,"33,210","1,073","1,828","1,725","1,869","3,090","5,467","7,550","5,626","4,282",684,16,"15,902","15,902",542,955,"1,005","1,018","1,611","3,061","3,764","2,480","1,321",143,2.0,"17,308","17,308",531,873,720,851,"1,479","2,406","3,786","3,146","2,961",541,14
295,경상북도 청도군 (4782000000),"42,910","1,600","2,420","3,081","3,026","4,612","7,676","9,297","6,450","4,173",553,22,"21,065","21,065",830,"1,230","1,811","1,616","2,589","4,019","4,654","2,919","1,277",119,1,"21,845","21,845",770,"1,190","1,270","1,410","2,023","3,657","4,643","3,531","2,896",434,21,"42,263","1,526","2,254","2,865","2,777","4,439","7,302","9,613","6,588","4,280",598,21,"20,775","20,775",779,"1,155","1,709","1,475","2,490","3,881","4,800","3,009","1,356",120,1,"21,488","21,488",747,"1,099","1,156","1,302","1,949","3,421","4,813","3,579","2,924",478,20,"41,891","1,412","2,233","2,582","2,575","4,283","7,091","9,963","6,674","4,417",652,9,"20,598","20,598",722,"1,137","1,505","1,395","2,376","3,766","5,080","3,071","1,412",134,0.0,"21,293","21,293",690,"1,096","1,077","1,180","1,907","3,325","4,883","3,603","3,005",518,9,"41,614","1,297","2,172","2,435","2,387","4,128","6,953","10,117","6,830","4,557",729,9,"20,541","20,541",671,"1,105","1,417","1,309","2,293","3,683","5,214","3,210","1,512",127,0.0,"21,073","21,073",626,"1,067","1,018","1,078","1,835","3,270","4,903","3,620","3,045",602,9,"41,316","1,237","2,125","2,229","2,297","3,928","6,850","10,203","7,036","4,582",812,17,"20,493","20,493",637,"1,086","1,278","1,258","2,195","3,652","5,296","3,366","1,563",161,1.0,"20,823","20,823",600,"1,039",951,"1,039","1,733","3,198","4,907","3,670","3,019",651,16,"40,582","1,108","2,028","1,984","2,172","3,702","6,546","10,377","7,317","4,456",874,18,"20,193","20,193",568,"1,017","1,138","1,207","2,060","3,521","5,443","3,526","1,525",188,0.0,"20,389","20,389",540,"1,011",846,965,"1,642","3,025","4,934","3,791","2,931",686,18
296,경상북도 고령군 (4783000000),"32,373","1,623","2,174","2,798","2,561","4,090","6,147","6,033","4,082","2,562",298,5,"16,548","16,548",819,"1,171","1,570","1,406","2,303","3,401","3,169","1,777",852,77,3,"15,825","15,825",804,"1,003","1,228","1,155","1,787","2,746","2,864","2,305","1,710",221,2,"31,361","1,418","2,041","2,541","2,265","3,822","5,899","6,267","4,109","2,674",314,11,"16,074","16,074",728,"1,091","1,478","1,244","2,148","3,320","3,285","1,821",879,75,5,"15,287","15,287",690,950,"1,063","1,021","1,674","2,579","2,982","2,288","1,795",239,6,"30,626","1,316","1,908","2,302","2,055","3,550","5,716","6,588","4,118","2,722",347,4,"15,741","15,741",688,"1,018","1,343","1,116","1,999","3,247","3,496","1,849",900,84,1.0,"14,885","14,885",628,890,959,939,"1,551","2,469","3,092","2,269","1,822",263,3,"30,353","1,166","1,847","2,194","1,933","3,453","5,570","6,742","4,252","2,808",379,9,"15,572","15,572",595,997,"1,261","1,060","1,900","3,159","3,612","1,996",904,87,1.0,"14,781","14,781",571,850,933,873,"1,553","2,411","3,130","2,256","1,904",292,8,"30,139","1,068","1,770","2,066","1,842","3,242","5,534","6,959","4,363","2,858",429,8,"15,477","15,477",543,950,"1,203","1,012","1,781","3,133","3,731","2,083",945,96,0.0,"14,662","14,662",525,820,863,830,"1,461","2,401","3,228","2,280","1,913",333,8,"30,062",966,"1,710","1,892","1,901","3,106","5,480","7,128","4,543","2,845",477,14,"15,507","15,507",496,923,"1,102","1,053","1,727","3,123","3,811","2,203",955,111,3.0,"14,555","14,555",470,787,790,848,"1,379","2,357","3,317","2,340","1,890",366,11
297,경상북도 성주군 (4784000000),"44,015","2,015","2,486","3,826","3,500","4,979","8,861","8,830","5,686","3,359",451,22,"22,716","22,716","1,003","1,389","2,219","1,911","2,990","4,825","4,596","2,591","1,081",106,5,"21,299","21,299","1,012","1,097","1,607","1,589","1,989","4,036","4,234","3,095","2,278",345,17,"43,414","1,910","2,257","3,534","3,290","4,759","8,521","9,308","5,836","3,482",489,28,"22,473","22,473",965,"1,263","2,100","1,811","2,839","4,666","4,875","2,713","1,125",110,6,"20,941","20,941",945,994,"1,434","1,479","1,920","3,855","4,433","3,123","2,357",379,22,"42,842","1,819","2,182","3,200","3,149","4,509","8,085","9,853","5,935","3,583",516,11,"22,216","22,216",918,"1,194","1,920","1,708","2,670","4,486","5,231","2,788","1,189",110,2.0,"20,626","20,626",901,988,"1,280","1,441","1,839","3,599","4,622","3,147","2,394",406,9,"42,566","1,674","2,133","2,849","3,039","4,355","7,764","10,284","6,166","3,701",587,14,"22,161","22,161",854,"1,159","1,728","1,693","2,552","4,326","5,530","2,925","1,268",122,4.0,"20,405","20,405",820,974,"1,121","1,346","1,803","3,438","4,754","3,241","2,433",465,10,"42,086","1,509","2,125","2,608","2,952","4,181","7,562","10,446","6,378","3,684",627,14,"22,000","22,000",764,"1,130","1,596","1,681","2,458","4,238","5,636","3,094","1,264",135,4.0,"20,086","20,086",745,995,"1,012","1,271","1,723","3,324","4,810","3,284","2,420",492,10,"41,452","1,410","2,078","2,255","2,921","3,962","7,280","10,627","6,600","3,633",676,10,"21,672","21,672",706,"1,079","1,353","1,679","2,346","4,093","5,763","3,235","1,274",142,2.0,"19,780","19,780",704,999,902,"1,242","1,616","3,187","4,864","3,365","2,359",534,8
298,경상북도 칠곡군 (4785000000),"117,047","10,468","11,958","12,939","16,540","20,816","19,212","12,764","7,537","4,193",578,42,"61,063","61,063","5,425","6,318","7,195","9,096","11,250","10,476","6,597","3,184","1,384",131,7,"55,984","55,984","5,043","5,640","5,744","7,444","9,566","8,736","6,167","4,353","2,809",447,35,"114,758","9,524","11,541","12,032","14,876","20,660","19,625","13,758","7,677","4,406",618,41,"59,828","59,828","4,901","6,118","6,834","8,106","11,152","10,649","7,130","3,346","1,443",141,8,"54,930","54,930","4,623","5,423","5,198","6,770","9,508","8,976","6,628","4,331","2,963",477,33,"113,822","8,686","11,350","11,574","13,720","20,557","20,000","14,926","7,686","4,635",670,18,"59,260","59,260","4,490","5,935","6,644","7,435","11,057","10,834","7,773","3,425","1,505",161,1.0,"54,562","54,562","4,196","5,415","4,930","6,285","9,500","9,166","7,153","4,261","3,130",509,17,"112,487","7,784","11,189","10,931","12,754","20,313","20,378","15,728","7,802","4,876",714,18,"58,821","58,821","3,978","5,880","6,416","6,920","10,933","11,055","8,310","3,582","1,583",164,0.0,"53,666","53,666","3,806","5,309","4,515","5,834","9,380","9,323","7,418","4,220","3,293",550,18,"110,581","6,851","10,934","10,205","11,844","19,634","20,918","16,359","8,065","4,972",773,26,"57,966","57,966","3,502","5,757","6,036","6,500","10,562","11,358","8,668","3,786","1,621",175,1.0,"52,615","52,615","3,349","5,177","4,169","5,344","9,072","9,560","7,691","4,279","3,351",598,25,"107,383","5,881","10,626","9,295","10,769","18,449","21,182","16,891","8,484","4,934",846,26,"56,390","56,390","3,009","5,576","5,562","5,948","9,925","11,452","9,066","4,063","1,584",201,4.0,"50,993","50,993","2,872","5,050","3,733","4,821","8,524","9,730","7,825","4,421","3,350",645,22
299,경상북도 예천군 (4790000000),"55,100","4,621","4,341","4,162","5,623","6,946","8,171","8,924","6,919","4,737",623,33,"27,032","27,032","2,329","2,313","2,330","2,805","3,848","4,262","4,359","3,064","1,595",123,4,"28,068","28,068","2,292","2,028","1,832","2,818","3,098","3,909","4,565","3,855","3,142",500,29,"55,613","4,639","4,346","4,114","5,471","7,087","8,090","9,422","6,827","4,927",656,34,"27,352","27,352","2,364","2,315","2,328","2,758","3,873","4,205","4,685","3,031","1,670",120,3,"28,261","28,261","2,275","2,031","1,786","2,713","3,214","3,885","4,737","3,796","3,257",536,31,"55,739","4,450","4,455","4,031","5,272","7,225","7,901","9,803","6,746","5,114",718,24,"27,391","27,391","2,262","2,354","2,266","2,652","3,874","4,155","4,924","3,024","1,736",143,1.0,"28,348","28,348","2,188","2,101","1,765","2,620","3,351","3,746","4,879","3,722","3,378",575,23,"55,755","4,183","4,587","3,998","5,129","7,261","7,781","10,033","6,637","5,338",787,21,"27,400","27,400","2,075","2,416","2,234","2,639","3,778","4,159","5,091","3,044","1,805",158,1.0,"28,355","28,355","2,108","2,171","1,764","2,490","3,483","3,622","4,942","3,593","3,533",629,20,"55,325","3,978","4,693","3,792","5,046","7,111","7,752","10,050","6,724","5,317",844,18,"27,224","27,224","1,986","2,430","2,140","2,596","3,637","4,202","5,100","3,126","1,828",176,3.0,"28,101","28,101","1,992","2,263","1,652","2,450","3,474","3,550","4,950","3,598","3,489",668,15,"54,609","3,798","4,671","3,438","4,977","6,988","7,599","10,003","6,969","5,187",962,17,"26,929","26,929","1,877","2,425","1,941","2,550","3,574","4,147","5,106","3,294","1,794",217,4.0,"27,680","27,680","1,921","2,246","1,497","2,427","3,414","3,452","4,897","3,675","3,393",745,13
